simulation_id,location,region,latitude_deg,longitude_deg,altitude_m,length_m,width_m,height_m,floor_area_m2,volume_m3,orientation_deg,wall_material,wall_thickness_m,wall_insulation_thickness_m,roof_thickness_m,roof_insulation_thickness_m,glazing_area_m2,glazing_ratio,ach,occupants,night_shutter,roof_emissivity,snow_albedo,wall_U_W_m2K,roof_U_W_m2K,thermal_mass_J_K,synthetic_flag
SIM_01384,Tangdhar,Jammu_Kashmir,34.39,74.27,2600,9.978944315132082,5.2158764817797305,2.4256338981667707,52.04894096628697,126.25167557150678,287.3246598802896,eps,0.4195974602122503,0.08396211985635559,0.16688166155680184,0.006479150473735107,1.1136129575784768,0.021395496947762757,0.723283574202598,11,0,0.2872354174387629,0.75,0.06869350718643451,2.108282343419639,20843879.129020452,True
SIM_01385,Chushul,Ladakh,34.07,79.0,4350,3.5445617709033814,6.73825078504233,2.736313753942845,23.88414613542074,65.35451757153261,54.22020824844901,straw_bale,0.5541965123899296,0.03697638121029789,0.16890691610354486,0.1497898260241685,5.907705442448268,0.2473484046259039,0.9952530270743811,9,0,0.6495946802886272,0.30030278069160476,0.10253709350288429,0.2188012830183757,15453651.686784066,True
SIM_01386,North_Sikkim_High_Camp,Sikkim,27.85,88.7,4300,9.432167388930617,6.648893529697606,3.1681468014009613,62.713476723285545,198.68550068561075,104.61633426545586,dense_concrete,0.17882707745423818,0.1754447648605067,0.1352057326432312,0.0527235028317667,11.562834466595678,0.18437559310600926,0.7024398244314498,21,1,0.4499353950889704,0.75,0.18830827108921327,0.5640280978269975,61411576.958753645,True
SIM_01387,Dirang_High_Camp,Arunachal_Pradesh,27.36,92.24,2500,8.88592641932299,6.274261466882317,2.53095428277334,55.752625730309795,141.10734686798668,67.43177802349494,rammed_earth,0.13939557070195432,0.04545626497327646,0.144572167216025,0.07940030819049732,5.499062852284354,0.09863325323698252,0.8352604850930418,7,0,0.3410548026359971,0.39063177721596254,0.6267731121850595,0.39341485414541283,41911899.523819186,True
SIM_01388,Machil,Jammu_Kashmir,34.5,74.1,2800,7.1454034061910345,5.219856976209064,3.1791775509393934,37.297983817634275,118.57691284832366,139.0147383057244,mud_brick,0.26553253408477917,0.14662201506185116,0.21698619576151368,0.14116670011850666,4.4983009192111725,0.12060439891886063,1.2718439804207768,7,0,0.40630040864187417,0.19770580065263527,0.21216810343343273,0.22944597546758203,54104951.04709646,True
SIM_01389,Galwan_Valley,Ladakh,34.77,78.18,4350,6.432786408775046,5.195066578781837,2.999775885803817,33.418753680669276,100.24877142488926,280.83182620138587,puf_sandwich,0.3197528331273839,0.09922119610552185,0.15501932735730445,0.10290348283322065,3.3468618370336434,0.10014921169755053,0.7365314260107947,8,1,0.8388991426915156,0.35087930208096074,0.061244765446939665,0.31047920722234135,13253665.273511335,True
SIM_01390,Dirang_High_Camp,Arunachal_Pradesh,27.36,92.24,2500,9.385408375835054,3.7954458437391487,2.6730088158384926,35.62180921185775,95.2174100594126,112.74808767477539,stone_masonry,0.246886317265786,0.10303844416841701,0.1656658205183973,0.04779735527193938,3.7159201736459364,0.10431587434388326,1.3436930865238068,13,1,0.4927979831936526,0.75,0.3075868183969114,0.6046053572430975,49062629.66202248,True
SIM_01391,Niti_Pass,Uttarakhand,30.88,79.85,5068,3.6527935813035364,5.700412360194188,2.974362113609936,20.822429680100672,61.9334459537985,247.68619245024516,straw_bale,0.167161221368702,0.12652026005601516,0.24350098086535948,0.04392393010355849,4.776130297140137,0.22937430312008839,1.183126745742829,23,1,0.7099161288829579,0.2086211312819652,0.15731740669127617,0.6254304902261039,13503205.26518834,True
SIM_01392,Galwan_Valley,Ladakh,34.77,78.18,4350,6.927336368375207,5.388372307174851,2.555358114022204,37.32706744983817,95.38402468059806,342.95427441410874,straw_bale,0.32199118563755447,0.19746499680045804,0.21408803712134072,0.06389103319443726,3.2458117587944257,0.08695598075461719,1.2942660786199964,10,1,0.7358441955151915,0.42099941013652076,0.09288873909693135,0.4654674108443566,22392766.9644573,True
SIM_01393,Mana_Pass,Uttarakhand,30.77,79.25,5630,3.8327889448478882,6.240990041818124,2.4424613492064418,23.920397637186266,58.42464668647655,193.58435738601924,eps,0.32380904112787035,0.0755357239440085,0.1950678616767512,0.039334826641667965,2.6313810966158595,0.11000574223419918,0.5005882824291419,17,1,0.6910045537214267,0.75,0.08635690123901,0.6977459570337028,11178198.542063268,True
SIM_01394,Sonamarg,Jammu_Kashmir,34.3,75.29,2730,7.7103268776851905,5.544378246882992,2.9269249077561414,42.748968616995036,125.12302102596838,48.95693515489478,wood_pine,0.35178494507615166,0.007614266595306818,0.22640602709074847,0.061051933031141314,6.061222477773802,0.14178640266338816,1.0974335288269461,7,1,0.48041674351264246,0.75,0.32324919611430286,0.4816817549638897,44097127.033732764,True
SIM_01395,Nyoma,Ladakh,32.96,78.7,4180,3.5136546470269723,6.271592651213979,3.176313075821754,22.036210663198204,69.99390407107923,105.76340464565921,puf_sandwich,0.2933174584938014,0.13469820342060565,0.10294374724969912,0.07905812459743783,5.532730523922164,0.2510744977203434,0.37171278885957537,5,1,0.47487301074735316,0.15660949474799027,0.061576048057220674,0.39962677928551127,6311519.538052323,True
SIM_01396,Gunji,Uttarakhand,30.34,80.22,3500,4.728624782494421,5.51611502260711,3.1262866581105264,26.083638198989757,81.54493009648375,187.9878692204588,rammed_earth,0.5728901724146368,0.006444693035703497,0.1221203539731093,0.17121804008326894,2.191417101244849,0.08401500912283488,1.0540915625608327,16,0,0.3511349539542189,0.17516822309974953,1.142931159883608,0.19420594990039225,87509333.14827123,True
SIM_01397,Galwan_Valley,Ladakh,34.77,78.18,4350,7.458747273242999,4.894429216934295,3.0742697557473266,36.506310575889536,112.23024649737597,24.869464602323504,puf_sandwich,0.532296849486954,0.04452157263908352,0.10829637942309962,0.1904497879812452,5.273388533891264,0.14445142362246968,0.5325509372722599,18,1,0.4452001029976198,0.29571238192929905,0.04233506622563761,0.1757847051502599,11518857.195866697,True
SIM_01398,Keylong,Himachal_Pradesh,32.57,77.02,3080,4.2559877886366095,4.348568723504123,3.009949122218766,18.507455385280636,55.70649909142843,321.54535361121316,stone_masonry,0.596953903262766,0.06949983528329771,0.24151249662439067,0.07286120598851156,0.9041300960256166,0.04885220994479284,1.389151174603148,23,1,0.4913940512555537,0.75,0.40203419058357065,0.412497406078418,73360050.7678183,True
SIM_01399,Mana_Pass,Uttarakhand,30.77,79.25,5630,4.946284507535836,4.195179975805839,3.0631309701346403,20.750553720652984,63.56166374917475,55.8441670288401,stone_masonry,0.4239067198267117,0.057564308132175945,0.21877329402505397,0.12491060029335249,2.3729788844460713,0.11435737650144007,0.5756769464718272,19,0,0.8922528898659579,0.75,0.4877577080003311,0.2567301202400016,58870937.19884172,True
SIM_01400,Depsang_Plains,Ladakh/Karakoram,35.45,78.15,4920,8.955258935919929,6.461186206055901,3.1897580681761277,57.86159550842469,184.56449111054124,172.43503190880955,wood_pine,0.2587964627795192,0.17685445368638048,0.13031877262227554,0.14505312254417232,1.5130002003720855,0.026148608365833804,1.0888360620420672,10,0,0.6012268619394526,0.44759833303644103,0.1386246085349498,0.22688806087166663,37705033.85480113,True
SIM_01401,Himachal_High_Camp,Himachal_Pradesh,32.3,77.4,3500,7.5961168620884845,4.846099876873269,2.407523801836318,36.811540990081966,88.62466111589559,215.38880267925464,wood_pine,0.3300081342118467,0.12456852090334099,0.10660942110228747,0.03835368282799754,6.08992786703688,0.16543528750066921,0.24041217751859567,24,1,0.6071672285512633,0.75,0.15955007627583667,0.7451736430260113,24842845.723589692,True
SIM_01402,Keylong,Himachal_Pradesh,32.57,77.02,3080,9.924462911481827,3.9982357522586893,2.9219628849520545,39.680342434652005,115.9444878562412,250.437155258643,mud_brick,0.34510753196382227,0.06441510607146797,0.10885996553110683,0.03500262347794121,1.576487198287195,0.039729677254762855,1.218041615010583,21,0,0.33720574902341716,0.1748042345367993,0.4047640767462464,0.8013898826899927,57669482.249694064,True
SIM_01403,Dirang_High_Camp,Arunachal_Pradesh,27.36,92.24,2500,5.815842537021664,3.9931477794738988,2.599236239628653,23.223518712477905,60.36341144916672,343.8456443015947,dense_concrete,0.38037946787116605,0.012010708464280696,0.19974198741332744,0.10448620082426681,3.4687052638695546,0.14936174430818844,0.9218344863643839,19,0,0.4842576815719481,0.75,1.2741081668620238,0.3032147245011081,55280345.16165597,True
SIM_01404,Tawang,Arunachal_Pradesh,27.59,91.86,3048,9.70198573684294,4.676504085054507,2.579969273662727,45.37137593148657,117.05675580703593,74.53457472815535,dense_concrete,0.599770784641999,0.020785733976012133,0.16592309872274652,0.09242475358944816,1.5869011046642445,0.03497582059359535,1.2506027584644412,12,1,0.5856118388182474,0.75,0.8387250655942361,0.3413873733194559,119660783.5817315,True
SIM_01405,Siachen_Glacier_High_Camp,Ladakh/Karakoram,35.45,77.05,4800,5.486928754748858,5.60795504772828,3.1403805869123023,30.770449806719302,96.6309232235807,65.52129956354864,mud_brick,0.14176231773274148,0.17124991892646876,0.16504208430257122,0.023607209010620456,2.9994167416586515,0.09747718218287706,0.8064106656967369,3,0,0.41679765317735135,0.75,0.1904083235053139,1.0390917873775705,28474001.200136688,True
SIM_01406,Himachal_High_Camp,Himachal_Pradesh,32.3,77.4,3500,9.363245036191902,4.404365020703459,2.899187644029959,41.239148917678904,119.56003099244614,230.77856591084895,straw_bale,0.34386194734658604,0.016973656800113004,0.24097745544163657,0.05238614394467092,7.5772127656197235,0.1837383400114601,1.3402883398929764,2,1,0.8229955097394785,0.21332103840575506,0.16820446397457356,0.5438111312880528,28291905.08130266,True
SIM_01407,Sonamarg,Jammu_Kashmir,34.3,75.29,2730,7.687132216301876,6.5583582802628,2.938650533864064,50.41496722225833,148.15197034242874,337.82812907655943,stone_masonry,0.5224317208829908,0.18422336154977914,0.16993924553554174,0.032337440260719566,8.765520795317554,0.17386743021519918,0.8044323758539318,6,0,0.8556038292454986,0.75,0.17471019411718888,0.8228339447875197,108936061.83644402,True
SIM_01408,Munsiyari_High_Camp,Uttarakhand,30.07,80.24,2300,9.381841350811168,3.4261736441453907,2.88570156173164,32.14381756970261,92.75746456090775,118.94799956089228,stone_masonry,0.24658653751718682,0.06126794408450238,0.18212144468634164,0.19844744001401793,7.560095275213499,0.2351959364758006,1.4990171381271902,3,0,0.6727534109453375,0.75,0.48602550099976033,0.16750380591632366,50648950.85061305,True
SIM_01409,Dras,Jammu_Kashmir,34.43,75.75,3280,9.072180986602753,4.72652971482813,3.0196232248053336,42.879933011476695,129.48124159955194,242.45353172201465,dense_concrete,0.5477801550189682,0.10930035148522972,0.1441446301757538,0.015004699546109702,6.369309409507608,0.14853823134012079,1.2181423736811159,23,1,0.8083499621862862,0.2759246033242946,0.2714338614138016,1.425179193756925,119207900.53751715,True
SIM_01410,Keran,Jammu_Kashmir,34.58,74.0,1900,7.309207749129383,3.358262843639413,2.5025725295215415,24.546240800342474,61.428747929957936,261.99367374266126,eps,0.23584987695766288,0.01642415042155734,0.13377193416482025,0.044330355327462816,6.670603735538709,0.2717566323005207,1.2257737953682624,24,1,0.5702439285330949,0.3455813879352927,0.13554122114515715,0.652684867818928,7904867.124750096,True
SIM_01411,Sonamarg,Jammu_Kashmir,34.3,75.29,2730,6.1067491289821,4.934134600323375,2.6525823601695713,30.131522172805216,79.92634420064142,34.27360139672213,stone_masonry,0.29628275316003194,0.15979135053395985,0.13028483283416856,0.023685222374508763,4.871441357056236,0.16167259420610644,0.8212335441523384,18,0,0.5291150168274703,0.4051012984000507,0.2040787718998898,1.0640774295743745,44431998.174400076,True
SIM_01412,Rohtang_Pass,Himachal_Pradesh,32.37,77.25,3978,9.366667645622359,5.008699240428529,2.6753965911224418,46.91482112197518,125.51575250285153,311.7831823264134,rammed_earth,0.27853842883100743,0.0900506900753768,0.12742975224736433,0.05048635441402019,5.91953560329617,0.1261762373111431,0.27796042444485,10,0,0.27071029728789264,0.44751264162703963,0.3337679422748035,0.5870306655551324,60563966.47889531,True
SIM_01413,Lipulekh_Approach,Uttarakhand,30.24,80.61,5000,4.321766275871859,4.044900136866694,3.1048860194999275,17.481113000779946,54.27686336142008,222.40986490605198,eps,0.4771969998927228,0.14887872229043198,0.1547317889322322,0.13442826970302776,3.309362822817197,0.18931076200179847,1.2117122604404262,9,0,0.8611237499174313,0.75,0.05537749299047889,0.24264009433565698,6915431.721934469,True
SIM_01414,Himachal_High_Camp,Himachal_Pradesh,32.3,77.4,3500,6.652416017505846,5.466838992201316,2.799419068647504,36.36768727684555,101.80839724541066,117.74263451337386,straw_bale,0.2369562517083996,0.04973376863237533,0.2009664764706522,0.003508050259532314,6.462880378639822,0.17770941356379802,1.259403860750264,8,1,0.29858859341802474,0.75,0.1909692325279407,2.4167578534282415,19993494.907997582,True
SIM_01415,Daulat_Beg_Oldie,Ladakh/Karakoram,35.4,77.09,5065,5.430517662757264,3.610487823390782,2.734416695053909,19.60681789609367,53.61321019196029,97.43652155885793,stone_masonry,0.20689120885581594,0.18708133983802414,0.11354428006974723,0.1894574426112119,0.530086159472861,0.027035807762486118,0.20565528849527692,23,1,0.5909012814608963,0.15605546973060588,0.1776160856071991,0.17654828466106653,25988491.288021468,True
SIM_01416,Bum_La,Arunachal_Pradesh,27.75,91.93,4630,4.12179389287753,4.543594355706263,2.5231779715562546,18.727759467062892,47.25347014389719,113.93019841602462,stone_masonry,0.4514912676942471,0.050405963563056516,0.12014103469471812,0.13713179924595306,3.0835693094508576,0.16465233413927755,0.5979169784352301,9,1,0.5944622658641073,0.75,0.5373458395662506,0.23958600888111026,45450852.7021776,True
SIM_01417,Keylong,Himachal_Pradesh,32.57,77.02,3080,8.446541305597355,5.325333545515823,3.1788208616823868,44.98064975828262,142.9854278236576,215.5926110648739,puf_sandwich,0.12312420589424686,0.08487032646381942,0.2354027150255285,0.14475323129232492,2.6134919113006103,0.05810258245145445,1.0405022741671892,15,0,0.35530314748313224,0.75,0.1294491391457871,0.22351606209387043,25000524.828208365,True
SIM_01418,Dirang_High_Camp,Arunachal_Pradesh,27.36,92.24,2500,7.3312731755657685,4.140868844858241,2.8098423304710307,30.357840685845236,85.30074582078365,77.03615313831467,wood_pine,0.3167429225234554,0.1015530368162507,0.15151951692959606,0.024078663840981587,6.857425910742767,0.22588648453973,0.6727334105498429,14,0,0.7575340019179195,0.75,0.18155412431662474,1.034993063299972,26915839.816217642,True
SIM_01419,Gurez,Jammu_Kashmir,34.63,74.83,2400,8.609288912774037,4.824968903268683,2.699973683053219,41.53955128339058,112.15569527099413,152.5097416607787,wood_pine,0.5089672100840233,0.11276760013218828,0.14152459389507022,0.025883190083880958,3.4881623079750224,0.08397207481077798,0.9087833530921259,21,1,0.6102541468838083,0.75,0.13685387523097986,0.989502651033675,43059526.60943061,True
SIM_01420,Spiti_Kaza,Himachal_Pradesh,32.22,78.07,3800,4.702626689294025,3.078938388685815,2.5425987353220547,14.479097841325855,36.81453585995941,315.0248715958284,wood_pine,0.5749584469105569,0.07763438279248314,0.12226858257120826,0.05666386414900233,2.251003658149037,0.1554657398421801,1.4667468653868545,21,1,0.6874002878941607,0.75,0.1468238512462087,0.5329631729424809,22273029.4639092,True
SIM_01421,Mana_Pass,Uttarakhand,30.77,79.25,5630,9.347767496914152,3.634910217040332,2.4119283885647373,33.97829558105078,81.95321570698015,46.791695456355285,mud_brick,0.36897927352039395,0.05787629419724645,0.18108232590303627,0.14961950341392463,7.513084194785673,0.2211142161873362,0.7925492296342227,9,1,0.46016026323585013,0.19797740390529964,0.4318571016020813,0.21861806186608745,53435043.87931097,True
SIM_01422,Kunzum_Pass,Himachal_Pradesh,32.36,77.63,4550,9.659266644169964,6.469308884876001,2.898606419903501,62.48877952251514,181.1303774958968,193.08703940620214,straw_bale,0.1283134599734743,0.057397417517192253,0.24369877829748682,0.1690759720598818,11.18937899894913,0.17906221059922475,1.4961259921670442,17,0,0.6167235497184604,0.75,0.2642720486457382,0.1932437122735137,37400897.25388565,True
SIM_01423,Nathu_La,Sikkim,27.39,88.83,4310,6.967251719191812,5.4218923089936,2.473511703312045,37.77568851110853,93.4386076328973,128.7511615052557,mud_brick,0.3115176634251361,0.08776558265685488,0.2408651790371492,0.038868697539891264,1.7666072912574942,0.04676572051725797,0.39097320735782165,14,0,0.34901720904332545,0.18658440270068705,0.3233164549574727,0.6884298755416943,53384984.821832664,True
SIM_01424,Keylong,Himachal_Pradesh,32.57,77.02,3080,6.220378752057395,5.52157632675077,2.913075281699139,34.34629606078361,100.05334607258925,211.2384374284315,eps,0.5266522540619394,0.09556822503961837,0.18026885024592676,0.1735249719272445,9.033375780757114,0.263008732143067,0.6317553099972879,20,1,0.8295199664664725,0.75,0.0557173588451002,0.19023631859454657,15249402.524032453,True
SIM_01425,Keylong,Himachal_Pradesh,32.57,77.02,3080,6.290310360590232,3.201868660582844,2.617807612725698,20.140747608913433,52.72460241660049,68.98806859091431,puf_sandwich,0.5611697751356705,0.034747137063387834,0.14103165417022906,0.02167084741688148,1.7018461080524925,0.08449766319991658,0.29519673642291633,11,1,0.3736777102071632,0.75,0.04074174534236806,1.1237167598461253,8206431.41463324,True
SIM_01426,Pangong_North,Ladakh,33.74,78.66,4250,4.816936254815098,5.913773682418736,2.404180579994954,28.486270853614197,68.48613918273554,152.24180157965668,wood_pine,0.24162300920890925,0.1769628624900123,0.20861401185589196,0.1088267703648692,5.087808137936322,0.17860562247974293,1.4385820497231414,20,1,0.7873527222075591,0.3606530327598908,0.1411488322957258,0.2916858190947701,23641703.902322046,True
SIM_01427,Rohtang_Pass,Himachal_Pradesh,32.37,77.25,3978,7.701513072703396,3.8802864055561277,2.5520107692590406,29.884076478223786,76.26448500178789,28.1109526407852,mud_brick,0.43333599846711857,0.17711469271769853,0.22784108867016978,0.16331759838066007,5.304307576595801,0.1774961183913779,0.9231836761164234,19,1,0.6331330611383014,0.75,0.17217034651254784,0.20004157938824313,59207687.12863734,True
SIM_01428,Baralacha_La,Himachal_Pradesh,32.75,77.43,4890,8.84558298715864,4.0219868119294295,3.0681748078286857,35.576818118179375,109.15589709290111,235.8862459559982,rammed_earth,0.243396431480042,0.07458678678985298,0.17545578192250574,0.19169393955829164,7.249130154629422,0.2037599352069429,0.6707747298967592,15,1,0.7611751547824337,0.1706655396948883,0.396460317553018,0.1732413112853392,56349517.122551434,True
SIM_01429,Tawang,Arunachal_Pradesh,27.59,91.86,3048,4.052533160241464,3.4021566486292336,2.7982537724689123,13.787352634905936,38.580511522984736,287.7815500306848,eps,0.2948531087643186,0.08767852265086735,0.22448503779795204,0.06197973429874513,3.182010354336593,0.23079197570392035,0.6361594791572664,2,1,0.5027142916199688,0.4136839925160415,0.090094349821637,0.4759194271673483,7463062.55587449,True
SIM_01430,Dirang_High_Camp,Arunachal_Pradesh,27.36,92.24,2500,7.999564516596122,6.419009570661343,2.7189483608775826,51.34928119315339,139.6160439323665,37.987037116097135,eps,0.3348636247771253,0.06570481763775537,0.08257687523203747,0.08311216170346092,10.457407143821236,0.20365245434468837,1.3816512298437538,2,0,0.3699275225508464,0.75,0.08609695489357416,0.38408111687449153,10487760.935271665,True
SIM_01431,Auli_High_Camp,Uttarakhand,30.53,79.57,2800,5.571669929589925,5.874891480096112,2.413161968380316,32.732956199255554,78.9899250127022,115.35576891986598,rammed_earth,0.24922583470047008,0.1051041717710401,0.2257006569919507,0.03326525108784724,0.3453331098310931,0.010550012890034877,0.917928386597191,14,1,0.24220159553873788,0.75,0.2941569882241795,0.7802439118293845,47076084.204492874,True
SIM_01432,Spiti_Kaza,Himachal_Pradesh,32.22,78.07,3800,7.1342800738539704,3.926683569817285,2.762628667776088,28.014060348477233,77.39244621951259,86.30068878140965,straw_bale,0.39707474973348866,0.07973354422514894,0.12222998517080358,0.046218301798075734,2.3322238118155694,0.083251902180697,1.477986260405259,16,1,0.2590524408761431,0.75,0.11686415741210511,0.6337818232341556,12680448.13082921,True
SIM_01433,Bum_La,Arunachal_Pradesh,27.75,91.93,4630,6.075173621430626,5.077639176478824,2.667554715578344,30.847539584086878,82.28749968152059,138.82223156360274,eps,0.32417022688357156,0.0002617419925606823,0.10053563922633858,0.04771479311635856,0.03709156748552795,0.0012024157513250147,1.0780277779204566,15,1,0.3184376454530655,0.75,0.10593798480909927,0.6230176457743221,7673018.356516298,True
SIM_01434,Lipulekh_Approach,Uttarakhand,30.24,80.61,5000,7.9564129090672475,4.965003945766256,2.728875294279346,39.50362148766446,107.80045671225025,231.70837508307088,dense_concrete,0.15987429558129665,0.1819512812198017,0.23244215306971883,0.10060630283967525,2.0015187583897114,0.05066671568364214,0.4124397007672548,4,1,0.6019457276248317,0.75,0.1823884288489788,0.3114783602492626,47050964.74397038,True
SIM_01435,Gurudongmar,Sikkim,27.99,88.71,5148,3.954178563282861,4.971879948169729,2.94719082150884,19.659701110268642,57.940890665790896,128.03896630321915,rammed_earth,0.5600527311713495,0.1680138250791986,0.2245217091343215,0.11668982496082592,3.1676549871339734,0.1611242698638712,1.3633623908783783,21,1,0.3434772930142862,0.21257056060438473,0.1824972757896624,0.2728983813821707,74536325.68322837,True
SIM_01436,Gunji,Uttarakhand,30.34,80.22,3500,5.548034729871772,5.20329077101135,2.5613314768723305,28.86803790719224,73.94061416723513,91.55135053940367,puf_sandwich,0.37930051721072566,0.15996260439206486,0.139799062173914,0.04023445741069263,7.3441586633848335,0.25440449700792084,0.9399966253731435,21,0,0.5741143359739365,0.75,0.04867471327789679,0.704516883679262,10535574.686061246,True
SIM_01437,Depsang_Plains,Ladakh/Karakoram,35.45,78.15,4920,4.48815323395822,3.7078164293971616,3.128483284731226,16.641248298522292,52.061867138988944,85.29481940253417,stone_masonry,0.4736923565030531,0.1356251554579485,0.23010394191535416,0.11660153030126544,3.619810374275145,0.21752036321677723,0.47264432388508654,2,0,0.2901819342474227,0.75,0.23211728608645843,0.27278935069307453,58362568.501789674,True
SIM_01438,Bum_La,Arunachal_Pradesh,27.75,91.93,4630,6.1771883681296735,3.543921584752689,3.068942741503641,21.891471190897988,67.18367161214245,107.98978302958699,mud_brick,0.19017896771976892,0.14909886732564823,0.11299156112612868,0.04673798386644293,5.293229081558187,0.24179412317245266,0.991627283211781,2,1,0.24530043700237286,0.2423246350876893,0.2135137281859905,0.6304855292754986,24979782.143617824,True
SIM_01439,Munsiyari_High_Camp,Uttarakhand,30.07,80.24,2300,6.60225054562744,5.406179590741372,2.6338013301259657,35.692952152732154,94.0081448559884,121.64336587221946,straw_bale,0.16669658865927314,0.029212907246546394,0.10997197820340436,0.10950383841909035,7.553719648356759,0.2116305654974676,1.3485185301822087,14,1,0.8427271797078955,0.75,0.2801734636120401,0.29610043040698886,11115827.312186584,True
SIM_01440,Gunji,Uttarakhand,30.34,80.22,3500,4.222678700753766,5.217556260457248,3.0350712000391704,22.032063691017292,66.86888198603529,148.9496928426085,mud_brick,0.3616314289204299,0.08081108719764252,0.1410874770084295,0.031242837839713045,2.9446385162498374,0.13365241484166543,1.211434629969992,14,1,0.34950102773617664,0.3534564798078008,0.33771650585745544,0.8595279644856451,42378143.58533311,True
SIM_01441,Changu_Lake,Sikkim,27.37,88.76,3780,4.979728395375393,5.3242537675762005,3.1329484881095024,26.51333767058362,83.06492116979167,142.31466487443967,puf_sandwich,0.10104728414453382,0.03645227364901773,0.24375883433106388,0.017974593747079194,3.1364753296159327,0.11829801923036767,0.43599181119436625,9,1,0.26294757161558524,0.75,0.1844406924188116,1.1659451562769074,15256017.790897587,True
SIM_01442,Depsang_Plains,Ladakh/Karakoram,35.45,78.15,4920,3.5711861415413804,5.7456561843873395,3.1807205763259665,20.518807739745593,65.26459397948531,44.85350034943572,dense_concrete,0.3500545706019159,0.1120934532361576,0.20037076715975183,0.10447989371332166,0.6134829785585385,0.029898568490907107,0.39558686445635294,9,1,0.21038033039658485,0.3040717425930022,0.27603651860350875,0.3031900017557203,57174766.27560891,True
SIM_01443,Mana_Pass,Uttarakhand,30.77,79.25,5630,6.340201214861929,6.9557794518689615,2.70346269950758,44.10104133105123,119.2255202479391,15.763298475344829,puf_sandwich,0.5613924587307838,0.03964598401435922,0.1407556324398368,0.15547535102526833,0.5780072544452248,0.01310643098212409,0.4634308017817097,20,1,0.3453128799353583,0.75,0.04049551142386479,0.21219291810588678,16698703.798835894,True
SIM_01444,Munsiyari_High_Camp,Uttarakhand,30.07,80.24,2300,5.682027156675392,5.67249202281152,3.094030660075582,32.23125371963958,99.72448722124001,340.30740440338525,wood_pine,0.2828999529263164,0.06041114724177004,0.13705356243612687,0.04229821519077884,5.522366940531504,0.17133577826563232,0.33897026879692144,18,0,0.8996901206226322,0.3123794420501046,0.24556833493523708,0.6773159537967519,26061836.24605839,True
SIM_01445,Rezang_La,Ladakh,33.69,78.85,4850,9.673614175016326,3.2385746146198113,2.479036523468383,31.328721298834243,77.66504433337192,224.3255197352406,straw_bale,0.49740141503291635,0.04583879767500694,0.11813892353716249,0.06871348462595979,0.8947799513711027,0.028561010927835025,0.544485965138713,19,0,0.6719344887579587,0.16901745643444954,0.10950492456567289,0.4509323868218505,14817623.848823689,True
SIM_01446,Karakoram_Pass_Scenario,Ladakh/Karakoram,35.53,77.82,5540,6.115465840617787,4.290077563466612,2.8024066148418902,26.235822792980855,73.52344334086918,208.24526287310348,dense_concrete,0.40538226362788576,0.12124908964442012,0.08796232983455082,0.017698618167719983,6.210564440055784,0.23672078017379203,0.6765070225907142,17,0,0.7917923672010814,0.32563558251015445,0.25485378827035204,1.3540868989526045,59685263.841474414,True
SIM_01447,Tawang,Arunachal_Pradesh,27.59,91.86,3048,6.66451373829385,4.806496772156857,2.584619736125164,32.03296377110442,82.79303036937884,322.5847243693221,wood_pine,0.473746649795892,0.03659511885886995,0.09465061351899068,0.015421648401760836,2.4306681937009915,0.07588021548894562,0.48694012445642637,9,0,0.8147775646699109,0.75,0.20577063908814097,1.474434543142368,29446638.04585456,True
SIM_01448,Dras,Jammu_Kashmir,34.43,75.75,3280,4.6969865595250795,5.9926565682405855,3.018479193436436,28.147427356875717,84.96242382549289,142.5782751765213,rammed_earth,0.21530374074811384,0.16835373255377672,0.22579936350484492,0.006706895345478059,5.522622539582638,0.19620345652064003,0.8592449106404005,15,1,0.28939008703331043,0.75,0.1932054542287777,1.9123719030025983,44976830.0506679,True
SIM_01449,Kunzum_Pass,Himachal_Pradesh,32.36,77.63,4550,9.728433831028335,6.735419532782636,2.621594690377629,65.52508324889166,171.7802103318465,262.23342612107734,straw_bale,0.5452029164465135,0.08193132466049768,0.14163774986892128,0.04405821393183143,11.772543098104352,0.17966467975915898,1.3687060540027938,2,1,0.4723093544719934,0.30977196845894484,0.09175463349271873,0.6536050522045264,30664492.39296108,True
SIM_01450,Nyoma,Ladakh,32.96,78.7,4180,6.967270122991143,4.072942457721767,3.0316980434448837,28.377290298346985,86.03137547576604,124.05707974897132,mud_brick,0.5144279694352006,0.022560286658015974,0.1712528557152766,0.18533938261432806,0.6789343358857841,0.023925270127899877,0.30181105842424777,2,1,0.22208501164585018,0.75,0.6664518123559341,0.17896340956419365,69719199.15016976,True
SIM_01451,Galwan_Valley,Ladakh,34.77,78.18,4350,4.151096352244736,5.957067004789614,3.163589153168832,24.728359113659646,78.23036866763728,42.525411829935166,straw_bale,0.4796797161439713,0.09033841107991605,0.1080448167582124,0.16373053698233997,4.889653558662709,0.1977346550245513,1.028602738060104,9,1,0.21571449351071498,0.75,0.09870903000174765,0.20303784362927826,12219410.188222237,True
