weather_id,location,date,day_of_year,hour,outdoor_temperature_C,relative_humidity_pct,wind_speed_mps,wind_direction_deg,ghi_W_m2,dni_W_m2,dhi_W_m2,cloud_fraction,snow_depth_m,snow_albedo,longwave_down_W_m2,air_pressure_Pa,air_density_kg_m3,weather_source,synthetic_flag
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,6,-44.0,75.0,5.76,220.0,0.0,0.0,0.0,0.1,0.4,0.75,81.4,51194.2,0.7783,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,7,-43.8,74.5,6.69,220.0,0.0,0.0,0.0,0.1,0.4,0.75,81.8,51194.2,0.7776,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,8,-43.2,73.0,7.68,220.0,114.0,576.2,17.4,0.1,0.4,0.75,83.1,51194.2,0.7756,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,9,-42.24,70.6,8.67,220.0,271.1,746.5,28.4,0.1,0.4,0.75,85.1,51194.2,0.7724,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,10,-41.0,67.5,9.6,220.0,400.7,817.8,35.8,0.1,0.4,0.75,87.8,51194.2,0.7682,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,11,-39.55,63.9,10.4,220.0,484.6,850.4,40.3,0.1,0.4,0.75,91.0,51194.2,0.7635,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,12,-38.0,60.0,11.01,220.0,514.0,860.1,41.8,0.1,0.4,0.75,94.6,51194.2,0.7584,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,13,-36.45,56.1,11.39,220.0,485.9,850.8,40.4,0.1,0.4,0.75,98.2,51194.2,0.7535,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,14,-35.0,52.5,11.52,220.0,403.1,818.9,36.0,0.1,0.4,0.75,101.8,51194.2,0.7489,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,15,-33.76,49.4,11.39,220.0,274.3,748.7,28.6,0.1,0.4,0.75,104.9,51194.2,0.745,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,16,-32.8,47.0,11.01,220.0,117.5,582.2,17.7,0.1,0.4,0.75,107.4,51194.2,0.742,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,17,-32.2,45.5,10.4,220.0,0.0,0.0,0.0,0.1,0.4,0.75,108.9,51194.2,0.7402,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,18,-32.0,45.0,9.6,220.0,0.0,0.0,0.0,0.1,0.4,0.75,109.5,51194.2,0.7396,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,19,-32.2,45.5,8.67,220.0,0.0,0.0,0.0,0.1,0.4,0.75,108.9,51194.2,0.7402,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,20,-32.8,47.0,7.68,220.0,0.0,0.0,0.0,0.1,0.4,0.75,107.4,51194.2,0.742,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,21,-33.76,49.4,6.69,220.0,0.0,0.0,0.0,0.1,0.4,0.75,104.9,51194.2,0.745,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,22,-35.0,52.5,5.76,220.0,0.0,0.0,0.0,0.1,0.4,0.75,101.8,51194.2,0.7489,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_COLD_WINTER,Siachen,2026-01-15,15,23,-36.45,56.1,4.96,220.0,0.0,0.0,0.0,0.1,0.4,0.75,98.2,51194.2,0.7535,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,0,-44.0,60.0,5.44,220.0,0.0,0.0,0.0,0.05,0.6,0.75,78.8,51194.2,0.7783,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,1,-45.55,63.9,4.96,220.0,0.0,0.0,0.0,0.05,0.6,0.75,75.7,51194.2,0.7836,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,2,-47.0,67.5,4.8,220.0,0.0,0.0,0.0,0.05,0.6,0.75,72.9,51194.2,0.7886,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,3,-48.24,70.6,4.96,220.0,0.0,0.0,0.0,0.05,0.6,0.75,70.6,51194.2,0.793,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,4,-49.2,73.0,5.44,220.0,0.0,0.0,0.0,0.05,0.6,0.75,68.8,51194.2,0.7964,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,5,-49.8,74.5,6.21,220.0,0.0,0.0,0.0,0.05,0.6,0.75,67.7,51194.2,0.7985,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,6,-50.0,75.0,7.2,220.0,0.0,0.0,0.0,0.05,0.6,0.75,67.4,51194.2,0.7992,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,7,-49.8,74.5,8.36,220.0,0.0,0.0,0.0,0.05,0.6,0.75,67.7,51194.2,0.7985,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,8,-49.2,73.0,9.6,220.0,120.8,624.9,16.1,0.05,0.6,0.75,68.8,51194.2,0.7964,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,9,-48.24,70.6,10.84,220.0,287.8,809.5,24.7,0.05,0.6,0.75,70.6,51194.2,0.793,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,10,-47.0,67.5,12.0,220.0,425.8,886.9,30.0,0.05,0.6,0.75,72.9,51194.2,0.7886,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,11,-45.55,63.9,12.99,220.0,515.0,922.2,33.2,0.05,0.6,0.75,75.7,51194.2,0.7836,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,12,-44.0,60.0,13.76,220.0,546.2,932.8,34.2,0.05,0.6,0.75,78.8,51194.2,0.7783,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,13,-42.45,56.1,14.24,220.0,516.4,922.7,33.2,0.05,0.6,0.75,82.0,51194.2,0.7731,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,14,-41.0,52.5,14.4,220.0,428.3,888.1,30.1,0.05,0.6,0.75,85.1,51194.2,0.7682,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,15,-39.76,49.4,14.24,220.0,291.3,812.0,24.8,0.05,0.6,0.75,87.8,51194.2,0.7641,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,16,-38.8,47.0,13.76,220.0,124.5,631.4,16.4,0.05,0.6,0.75,89.9,51194.2,0.761,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,17,-38.2,45.5,12.99,220.0,0.0,0.0,0.0,0.05,0.6,0.75,91.3,51194.2,0.7591,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,18,-38.0,45.0,12.0,220.0,0.0,0.0,0.0,0.05,0.6,0.75,91.8,51194.2,0.7584,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,19,-38.2,45.5,10.84,220.0,0.0,0.0,0.0,0.05,0.6,0.75,91.3,51194.2,0.7591,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,20,-38.8,47.0,9.6,220.0,0.0,0.0,0.0,0.05,0.6,0.75,89.9,51194.2,0.761,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,21,-39.76,49.4,8.36,220.0,0.0,0.0,0.0,0.05,0.6,0.75,87.8,51194.2,0.7641,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,22,-41.0,52.5,7.2,220.0,0.0,0.0,0.0,0.05,0.6,0.75,85.1,51194.2,0.7682,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_EXTREME_WINTER,Siachen,2026-01-15,15,23,-42.45,56.1,6.21,220.0,0.0,0.0,0.0,0.05,0.6,0.75,82.0,51194.2,0.7731,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,0,-36.0,60.0,2.9,220.0,0.0,0.0,0.0,0.0,0.3,0.75,93.6,51194.2,0.752,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,1,-37.55,63.9,2.65,220.0,0.0,0.0,0.0,0.0,0.3,0.75,90.0,51194.2,0.757,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,2,-39.0,67.5,2.56,220.0,0.0,0.0,0.0,0.0,0.3,0.75,86.8,51194.2,0.7617,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,3,-40.24,70.6,2.65,220.0,0.0,0.0,0.0,0.0,0.3,0.75,84.0,51194.2,0.7657,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,4,-41.2,73.0,2.9,220.0,0.0,0.0,0.0,0.0,0.3,0.75,82.0,51194.2,0.7689,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,5,-41.8,74.5,3.31,220.0,0.0,0.0,0.0,0.0,0.3,0.75,80.7,51194.2,0.7709,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,6,-42.0,75.0,3.84,220.0,0.0,0.0,0.0,0.0,0.3,0.75,80.3,51194.2,0.7716,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,7,-41.8,74.5,4.46,220.0,0.0,0.0,0.0,0.0,0.3,0.75,80.7,51194.2,0.7709,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,8,-41.2,73.0,5.12,220.0,127.9,674.8,14.8,0.0,0.3,0.75,82.0,51194.2,0.7689,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,9,-40.24,70.6,5.78,220.0,305.1,874.3,20.9,0.0,0.3,0.75,84.0,51194.2,0.7657,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,10,-39.0,67.5,6.4,220.0,451.6,957.9,24.2,0.0,0.3,0.75,86.8,51194.2,0.7617,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,11,-37.55,63.9,6.93,220.0,546.4,996.0,26.0,0.0,0.3,0.75,90.0,51194.2,0.757,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,12,-36.0,60.0,7.34,220.0,579.6,1007.4,26.6,0.0,0.3,0.75,93.6,51194.2,0.752,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,13,-34.45,56.1,7.59,220.0,547.8,996.5,26.0,0.0,0.3,0.75,97.4,51194.2,0.7471,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,14,-33.0,52.5,7.68,220.0,454.3,959.1,24.3,0.0,0.3,0.75,101.0,51194.2,0.7426,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,15,-31.76,49.4,7.59,220.0,308.8,876.9,21.0,0.0,0.3,0.75,104.2,51194.2,0.7388,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,16,-30.8,47.0,7.34,220.0,131.8,681.9,15.0,0.0,0.3,0.75,106.7,51194.2,0.7359,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,17,-30.2,45.5,6.93,220.0,0.0,0.0,0.0,0.0,0.3,0.75,108.2,51194.2,0.7341,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,18,-30.0,45.0,6.4,220.0,0.0,0.0,0.0,0.0,0.3,0.75,108.8,51194.2,0.7335,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,19,-30.2,45.5,5.78,220.0,0.0,0.0,0.0,0.0,0.3,0.75,108.2,51194.2,0.7341,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,20,-30.8,47.0,5.12,220.0,0.0,0.0,0.0,0.0,0.3,0.75,106.7,51194.2,0.7359,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,21,-31.76,49.4,4.46,220.0,0.0,0.0,0.0,0.0,0.3,0.75,104.2,51194.2,0.7388,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,22,-33.0,52.5,3.84,220.0,0.0,0.0,0.0,0.0,0.3,0.75,101.0,51194.2,0.7426,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLEAR_SKY_NIGHT,Siachen,2026-01-15,15,23,-34.45,56.1,3.31,220.0,0.0,0.0,0.0,0.0,0.3,0.75,97.4,51194.2,0.7471,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,0,-34.0,60.0,3.99,220.0,0.0,0.0,0.0,0.2,0.8,0.75,110.3,51194.2,0.7457,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,1,-35.55,63.9,3.64,220.0,0.0,0.0,0.0,0.2,0.8,0.75,106.4,51194.2,0.7506,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,2,-37.0,67.5,3.52,220.0,0.0,0.0,0.0,0.2,0.8,0.75,102.8,51194.2,0.7552,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,3,-38.24,70.6,3.64,220.0,0.0,0.0,0.0,0.2,0.8,0.75,99.8,51194.2,0.7592,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,4,-39.2,73.0,3.99,220.0,0.0,0.0,0.0,0.2,0.8,0.75,97.5,51194.2,0.7623,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,5,-39.8,74.5,4.55,220.0,0.0,0.0,0.0,0.2,0.8,0.75,96.1,51194.2,0.7643,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,6,-40.0,75.0,5.28,220.0,0.0,0.0,0.0,0.2,0.8,0.75,95.7,51194.2,0.7649,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,7,-39.8,74.5,6.13,220.0,0.0,0.0,0.0,0.2,0.8,0.75,96.1,51194.2,0.7643,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,8,-39.2,73.0,7.04,220.0,101.0,482.9,20.1,0.2,0.8,0.75,97.5,51194.2,0.7623,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,9,-38.24,70.6,7.95,220.0,239.2,625.6,35.8,0.2,0.8,0.75,99.8,51194.2,0.7592,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,10,-37.0,67.5,8.8,220.0,353.2,685.4,47.4,0.2,0.8,0.75,102.8,51194.2,0.7552,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,11,-35.55,63.9,9.53,220.0,426.9,712.7,54.5,0.2,0.8,0.75,106.4,51194.2,0.7506,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,12,-34.0,60.0,10.09,220.0,452.7,720.8,57.0,0.2,0.8,0.75,110.3,51194.2,0.7457,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,13,-32.45,56.1,10.44,220.0,428.0,713.0,54.6,0.2,0.8,0.75,114.4,51194.2,0.7409,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,14,-31.0,52.5,10.56,220.0,355.3,686.3,47.6,0.2,0.8,0.75,118.3,51194.2,0.7365,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,15,-29.76,49.4,10.44,220.0,242.1,627.5,36.1,0.2,0.8,0.75,121.8,51194.2,0.7327,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,16,-28.8,47.0,10.09,220.0,104.1,487.9,20.5,0.2,0.8,0.75,124.5,51194.2,0.7299,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,17,-28.2,45.5,9.53,220.0,0.0,0.0,0.0,0.2,0.8,0.75,126.2,51194.2,0.7281,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,18,-28.0,45.0,8.8,220.0,0.0,0.0,0.0,0.2,0.8,0.75,126.8,51194.2,0.7275,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,19,-28.2,45.5,7.95,220.0,0.0,0.0,0.0,0.2,0.8,0.75,126.2,51194.2,0.7281,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,20,-28.8,47.0,7.04,220.0,0.0,0.0,0.0,0.2,0.8,0.75,124.5,51194.2,0.7299,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,21,-29.76,49.4,6.13,220.0,0.0,0.0,0.0,0.2,0.8,0.75,121.8,51194.2,0.7327,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,22,-31.0,52.5,5.28,220.0,0.0,0.0,0.0,0.2,0.8,0.75,118.3,51194.2,0.7365,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_SNOW_COVER,Siachen,2026-01-15,15,23,-32.45,56.1,4.55,220.0,0.0,0.0,0.0,0.2,0.8,0.75,114.4,51194.2,0.7409,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,0,-30.0,60.0,3.27,220.0,0.0,0.0,0.0,0.0,0.2,0.75,108.8,51194.2,0.7335,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,1,-31.55,63.9,2.98,220.0,0.0,0.0,0.0,0.0,0.2,0.75,104.7,51194.2,0.7382,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,2,-33.0,67.5,2.88,220.0,0.0,0.0,0.0,0.0,0.2,0.75,101.0,51194.2,0.7426,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,3,-34.24,70.6,2.98,220.0,0.0,0.0,0.0,0.0,0.2,0.75,97.9,51194.2,0.7465,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,4,-35.2,73.0,3.27,220.0,0.0,0.0,0.0,0.0,0.2,0.75,95.6,51194.2,0.7495,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,5,-35.8,74.5,3.72,220.0,0.0,0.0,0.0,0.0,0.2,0.75,94.1,51194.2,0.7514,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,6,-36.0,75.0,4.32,220.0,0.0,0.0,0.0,0.0,0.2,0.75,93.6,51194.2,0.752,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,7,-35.8,74.5,5.01,220.0,0.0,0.0,0.0,0.0,0.2,0.75,94.1,51194.2,0.7514,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,8,-35.2,73.0,5.76,220.0,127.9,674.8,14.8,0.0,0.2,0.75,95.6,51194.2,0.7495,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,9,-34.24,70.6,6.51,220.0,305.1,874.3,20.9,0.0,0.2,0.75,97.9,51194.2,0.7465,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,10,-33.0,67.5,7.2,220.0,451.6,957.9,24.2,0.0,0.2,0.75,101.0,51194.2,0.7426,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,11,-31.55,63.9,7.8,220.0,546.4,996.0,26.0,0.0,0.2,0.75,104.7,51194.2,0.7382,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,12,-30.0,60.0,8.25,220.0,579.6,1007.4,26.6,0.0,0.2,0.75,108.8,51194.2,0.7335,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,13,-28.45,56.1,8.54,220.0,547.8,996.5,26.0,0.0,0.2,0.75,113.0,51194.2,0.7288,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,14,-27.0,52.5,8.64,220.0,454.3,959.1,24.3,0.0,0.2,0.75,117.1,51194.2,0.7245,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,15,-25.76,49.4,8.54,220.0,308.8,876.9,21.0,0.0,0.2,0.75,120.7,51194.2,0.7209,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,16,-24.8,47.0,8.25,220.0,131.8,681.9,15.0,0.0,0.2,0.75,123.5,51194.2,0.7181,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,17,-24.2,45.5,7.8,220.0,0.0,0.0,0.0,0.0,0.2,0.75,125.3,51194.2,0.7164,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,18,-24.0,45.0,7.2,220.0,0.0,0.0,0.0,0.0,0.2,0.75,125.9,51194.2,0.7158,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,19,-24.2,45.5,6.51,220.0,0.0,0.0,0.0,0.0,0.2,0.75,125.3,51194.2,0.7164,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,20,-24.8,47.0,5.76,220.0,0.0,0.0,0.0,0.0,0.2,0.75,123.5,51194.2,0.7181,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,21,-25.76,49.4,5.01,220.0,0.0,0.0,0.0,0.0,0.2,0.75,120.7,51194.2,0.7209,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,22,-27.0,52.5,4.32,220.0,0.0,0.0,0.0,0.0,0.2,0.75,117.1,51194.2,0.7245,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_HIGH_SOLAR_DAY,Siachen,2026-01-15,15,23,-28.45,56.1,3.72,220.0,0.0,0.0,0.0,0.0,0.2,0.75,113.0,51194.2,0.7288,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLOUDY_DAY,Siachen,2026-01-15,15,0,-33.0,60.0,4.72,220.0,0.0,0.0,0.0,0.85,0.35,0.75,159.3,51194.2,0.7426,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLOUDY_DAY,Siachen,2026-01-15,15,1,-34.55,63.9,4.3,220.0,0.0,0.0,0.0,0.85,0.35,0.75,154.7,51194.2,0.7475,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLOUDY_DAY,Siachen,2026-01-15,15,2,-36.0,67.5,4.16,220.0,0.0,0.0,0.0,0.85,0.35,0.75,150.5,51194.2,0.752,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLOUDY_DAY,Siachen,2026-01-15,15,3,-37.24,70.6,4.3,220.0,0.0,0.0,0.0,0.85,0.35,0.75,147.0,51194.2,0.756,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLOUDY_DAY,Siachen,2026-01-15,15,4,-38.2,73.0,4.72,220.0,0.0,0.0,0.0,0.85,0.35,0.75,144.3,51194.2,0.7591,SYNTHETIC_CLIMATOLOGY,True
WX_SIACHEN_CLOUDY_DAY,Siachen,2026-01-15,15,5,-38.8,74.5,5.38,220.0,0.0,0.0,0.0,0.85,0.35,0.75,142.7,51194.2,0.761,SYNTHETIC_CLIMATOLOGY,True
